Away_team,GameDate,Home_team,Humidity,IsPlayoffs,Location,Stadium,Surface,Team1_Team2,Temperature,Visibility,Weather_cat,Wind
DEN,9/17/17,DAL,52%,0,"Denver, Colorado",,Grass,DAL_DEN,68,3,Partly Cloudy,0
ATL,9/17/17,GB,87%,0,"Atlanta, Georgia",,FieldTurf,ATL_GB,70,3,Clear,0
NYG,9/18/17,DET,88%,0,"Rutherford, New Jersey",,Fieldturf,DET_NYG,69,10,Partly Cloudy,2
SF,9/21/17,LA,64%,0,"Santa Clara, California",,Bermuda,LA_SF,59,10,Clear,3
JAX,9/24/17,BAL,59%,0,"London, London",,Desso,BAL_JAX,67,10,Partly Cloudy,6
IND,9/24/17,CLE,32%,0,"Indianapolis, Indiana",,Fieldturf,CLE_IND,90,10,Clear,4
PHI,9/24/17,NYG,46%,0,"Philadelphia, Pennsylvania",,Desso,NYG_PHI,89,10,Clear,1
NYJ,9/24/17,MIA,45%,0,"Rutherford, New Jersey",,Fieldturf,MIA_NYJ,89,10,Clear,0
BUF,9/24/17,DEN,54%,0,"Orchard Park, New York",,A-Turf,BUF_DEN,86,10,Clear,4
CAR,9/24/17,NO,55%,0,"Charlotte, North Carolina",,Grass,CAR_NO,83,10,Clear,4
CHI,9/24/17,PIT,42%,0,"Chicago, Illinois",,Grass,CHI_PIT,88,10,Clear,4
DET,9/24/17,ATL,47%,0,"Detroit, Michigan",,Fieldturf,ATL_DET,88,10,Clear,5
MIN,9/24/17,TB,49%,0,"Minneapolis, Minnesota",,UBU,MIN_TB,87,10,Clear,7
NE,9/24/17,HOU,55%,0,"Foxborough, Massachusetts",,Fieldturf,HOU_NE,86,10,Clear,0
TEN,9/24/17,SEA,54%,0,"Nashville, Tennessee",,,SEA_TEN,86,10,Clear,2
GB,9/24/17,CIN,59%,0,"Green Bay, Wisconsin",,Desso,CIN_GB,82,6,Clear,7
LAC,9/24/17,KC,36%,0,"Carson, California",,Grass,KC_LAC,79,10,Clear,5
WAS,9/24/17,OAK,87%,0,"Landover, Maryland",,Grass,OAK_WAS,70,6,Clear,0
ARI,9/25/17,DAL,14%,0,"Glendale, Arizona",,Grass,ARI_DAL,77,10,Clear,2
GB,9/28/17,CHI,86%,0,"Green Bay, Wisconsin",,Desso,CHI_GB,57,6,Partly Cloudy,4
MIA,10/1/17,NO,90%,0,"London, London",,Desso,MIA_NO,62,8,Mostly Cloudy,9
HOU,10/1/17,TEN,51%,0,"Houston, Texas",,Grass,HOU_TEN,88,10,Clear,1
NYJ,10/1/17,JAX,43%,0,"Rutherford, New Jersey",,Fieldturf,JAX_NYJ,66,10,Clear,1
NE,10/1/17,CAR,42%,0,"Foxborough, Massachusetts",,Fieldturf,CAR_NE,64,10,Clear,1
MIN,10/1/17,DET,89%,0,"Minneapolis, Minnesota",,UBU,DET_MIN,56,7,Light Rain,7
ATL,10/1/17,BUF,41%,0,"Atlanta, Georgia",,FieldTurf,ATL_BUF,70,4,Clear,6
BAL,10/1/17,PIT,50%,0,"Baltimore, Maryland",,,BAL_PIT,66,10,Clear,1
CLE,10/1/17,CIN,40%,0,"Cleveland, Ohio",,Kentucky,CIN_CLE,67,5,Clear,2
DAL,10/1/17,LA,37%,0,"Arlington, Texas",,RealGrass,DAL_LA,84,10,Clear,2
LAC,10/1/17,PHI,62%,0,"Carson, California",,Grass,LAC_PHI,74,9,Partly Cloudy,5
TB,10/1/17,NYG,86%,0,"Tampa, Florida",,Grass,NYG_TB,78,9,Rain,4
ARI,10/1/17,SF,12%,0,"Glendale, Arizona",,Grass,ARI_SF,96,10,Clear,2
DEN,10/1/17,OAK,50%,0,"Denver, Colorado",,Grass,DEN_OAK,58,3,Possible Drizzle,5
SEA,10/1/17,IND,75%,0,"Seattle, Washington",,Fieldturf,IND_SEA,54,5,Mostly Cloudy,1
KC,10/2/17,WAS,69%,0,"Kansas City, Missouri",,Grass,KC_WAS,75,8,Clear,7
TB,10/5/17,NE,89%,0,"Tampa, Florida",,Grass,NE_TB,75,9,Partly Cloudy,5
CLE,10/8/17,NYJ,67%,0,"Cleveland, Ohio",,Kentucky,CLE_NYJ,69,10,Mostly Cloudy,1
DET,10/8/17,CAR,62%,0,"Detroit, Michigan",,Fieldturf,CAR_DET,71,10,Clear,5
IND,10/8/17,SF,70%,0,"Indianapolis, Indiana",,Fieldturf,IND_SF,67,10,Light Rain,4
MIA,10/8/17,TEN,70%,0,"Miami Gardens, Florida",,Grass,MIA_TEN,88,10,Clear,6
CIN,10/8/17,BUF,95%,0,"Cincinnati, Ohio",,,BUF_CIN,63,5,Rain,2
NYG,10/8/17,LAC,85%,0,"Rutherford, New Jersey",,Fieldturf,LAC_NYG,77,9,Humid and Mostly Cloudy,4
PIT,10/8/17,JAX,76%,0,"Pittsburgh, Pennsylvania",,Desso,JAX_PIT,72,10,Mostly Cloudy,3
PHI,10/8/17,ARI,84%,0,"Philadelphia, Pennsylvania",,Desso,ARI_PHI,78,9,Light Rain,3
LA,10/8/17,SEA,60%,0,"Los Angeles, California",,Natural,LA_SEA,75,9,Clear,4
OAK,10/8/17,BAL,26%,0,"Oakland, California",,Bluegrass,BAL_OAK,78,9,Clear,4
DAL,10/8/17,GB,25%,0,"Arlington, Texas",,RealGrass,DAL_GB,88,10,Clear,3
HOU,10/8/17,KC,79%,0,"Houston, Texas",,Grass,HOU_KC,80,10,Clear,2
CHI,10/9/17,MIN,86%,0,"Chicago, Illinois",,Grass,CHI_MIN,62,10,Clear,5
CAR,10/12/17,PHI,84%,0,"Charlotte, North Carolina",,Grass,CAR_PHI,71,9,Mostly Cloudy,5
BAL,10/15/17,CHI,79%,0,"Baltimore, Maryland",,,BAL_CHI,72,9,Mostly Cloudy,5
HOU,10/15/17,CLE,59%,0,"Houston, Texas",,Grass,CLE_HOU,88,8,Clear,4
MIN,10/15/17,GB,61%,0,"Minneapolis, Minnesota",,UBU,GB_MIN,51,10,Mostly Cloudy,5
NO,10/15/17,DET,83%,0,"New Orleans, Louisiana",,Fieldturf,DET_NO,80,10,Possible Light Rain,2
ATL,10/15/17,MIA,69%,0,"Atlanta, Georgia",,FieldTurf,ATL_MIA,80,3,Partly Cloudy,2
NYJ,10/15/17,NE,75%,0,"Rutherford, New Jersey",,Fieldturf,NE_NYJ,72,10,Mostly Cloudy,5
WAS,10/15/17,SF,77%,0,"Landover, Maryland",,Grass,SF_WAS,73,8,Mostly Cloudy,4
ARI,10/15/17,TB,6%,0,"Glendale, Arizona",,Grass,ARI_TB,96,10,Clear,0
JAX,10/15/17,LA,77%,0,"Jacksonville, Florida",,,JAX_LA,82,9,Partly Cloudy,5
KC,10/15/17,PIT,45%,0,"Kansas City, Missouri",,Grass,KC_PIT,58,8,Clear,5
OAK,10/15/17,LAC,23%,0,"Oakland, California",,Bluegrass,LAC_OAK,80,10,Dry,1
DEN,10/15/17,NYG,52%,0,"Denver, Colorado",,Grass,DEN_NYG,45,5,Clear,0
TEN,10/16/17,IND,80%,0,"Nashville, Tennessee",,,IND_TEN,49,9,Clear,1
OAK,10/19/17,KC,85%,0,"Oakland, California",,Bluegrass,KC_OAK,60,9,Partly Cloudy,4
BUF,10/22/17,TB,47%,0,"Orchard Park, New York",,A-Turf,BUF_TB,73,10,Clear,3
PIT,10/22/17,CIN,44%,0,"Pittsburgh, Pennsylvania",,Desso,CIN_PIT,76,10,Clear,2
MIN,10/22/17,BAL,40%,0,"Minneapolis, Minnesota",,UBU,BAL_MIN,61,10,Clear,6
MIA,10/22/17,NYJ,70%,0,"Miami Gardens, Florida",,Grass,MIA_NYJ,85,9,Humid and Partly Cloudy,9
LA,10/22/17,ARI,82%,0,"London, London",,Desso,ARI_LA,50,8,Clear,4
CHI,10/22/17,CAR,77%,0,"Chicago, Illinois",,Grass,CAR_CHI,68,8,Overcast,2
CLE,10/22/17,TEN,44%,0,"Cleveland, Ohio",,Kentucky,CLE_TEN,75,4,Clear,4
GB,10/22/17,NO,92%,0,"Green Bay, Wisconsin",,Desso,GB_NO,51,9,Mostly Cloudy,1
IND,10/22/17,JAX,54%,0,"Indianapolis, Indiana",,Fieldturf,IND_JAX,77,10,Partly Cloudy,6
SF,10/22/17,DAL,50%,0,"Santa Clara, California",,Bermuda,DAL_SF,72,10,Clear,3
NYG,10/22/17,SEA,57%,0,"Rutherford, New Jersey",,Fieldturf,NYG_SEA,66,10,Clear,1
LAC,10/22/17,DEN,15%,0,"Carson, California",,Grass,DEN_LAC,90,10,Clear,3
NE,10/22/17,ATL,94%,0,"Foxborough, Massachusetts",,Fieldturf,ATL_NE,54,4,Partly Cloudy,0
PHI,10/23/17,WAS,88%,0,"Philadelphia, Pennsylvania",,Desso,PHI_WAS,69,9,Partly Cloudy,3
BAL,10/26/17,MIA,77%,0,"Baltimore, Maryland",,,BAL_MIA,44,10,Clear,0
CLE,10/29/17,MIN,61%,0,"London, London",,Desso,CLE_MIN,53,9,Clear,3
NYJ,10/29/17,ATL,95%,0,"Rutherford, New Jersey",,Fieldturf,ATL_NYJ,64,3,Rain,5
TB,10/29/17,CAR,56%,0,"Tampa, Florida",,Grass,CAR_TB,64,10,Partly Cloudy,9
PHI,10/29/17,SF,95%,0,"Philadelphia, Pennsylvania",,Desso,PHI_SF,64,7,Possible Drizzle,2
NO,10/29/17,CHI,43%,0,"New Orleans, Louisiana",,Fieldturf,CHI_NO,58,9,Clear,4
NE,10/29/17,LAC,89%,0,"Foxborough, Massachusetts",,Fieldturf,LAC_NE,61,10,Light Rain,2
BUF,10/29/17,OAK,93%,0,"Orchard Park, New York",,A-Turf,BUF_OAK,39,8,Light Rain,4
CIN,10/29/17,IND,67%,0,"Cincinnati, Ohio",,,CIN_IND,40,5,Mostly Cloudy,2
SEA,10/29/17,HOU,86%,0,"Seattle, Washington",,Fieldturf,HOU_SEA,54,10,Overcast,0
WAS,10/29/17,DAL,94%,0,"Landover, Maryland",,Grass,DAL_WAS,55,6,Possible Light Rain,2
DET,10/29/17,PIT,73%,0,"Detroit, Michigan",,Fieldturf,DET_PIT,43,10,Mostly Cloudy,5
KC,10/30/17,DEN,54%,0,"Kansas City, Missouri",,Grass,DEN_KC,38,8,Clear,2
NYJ,11/2/17,BUF,87%,0,"Rutherford, New Jersey",,Fieldturf,BUF_NYJ,62,9,Clear,1
HOU,11/5/17,IND,62%,0,"Houston, Texas",,Grass,HOU_IND,85,10,Humid and Partly Cloudy,7
JAX,11/5/17,CIN,75%,0,"Jacksonville, Florida",,,CIN_JAX,77,10,Mostly Cloudy,6
NO,11/5/17,TB,63%,0,"New Orleans, Louisiana",,Fieldturf,NO_TB,82,10,Partly Cloudy,4
NYG,11/5/17,LA,90%,0,"Rutherford, New Jersey",,Fieldturf,LA_NYG,58,6,Overcast,2
CAR,11/5/17,ATL,80%,0,"Charlotte, North Carolina",,Grass,ATL_CAR,64,8,Overcast,1
PHI,11/5/17,DEN,83%,0,"Philadelphia, Pennsylvania",,Desso,DEN_PHI,65,10,Overcast,2
TEN,11/5/17,BAL,64%,0,"Nashville, Tennessee",,,BAL_TEN,79,10,Mostly Cloudy,10
SF,11/5/17,ARI,54%,0,"Santa Clara, California",,Bermuda,ARI_SF,59,10,Clear,2
SEA,11/5/17,WAS,85%,0,"Seattle, Washington",,Fieldturf,SEA_WAS,36,10,Light Rain,3
DAL,11/5/17,KC,47%,0,"Arlington, Texas",,RealGrass,DAL_KC,88,10,Clear,5
MIA,11/5/17,OAK,84%,0,"Miami Gardens, Florida",,Grass,MIA_OAK,75,10,Clear,0
GB,11/6/17,DET,66%,0,"Green Bay, Wisconsin",,Desso,DET_GB,34,10,Clear,3
ARI,11/9/17,SEA,39%,0,"Glendale, Arizona",,Grass,ARI_SEA,73,10,Clear,1
CHI,11/12/17,GB,85%,0,"Chicago, Illinois",,Grass,CHI_GB,39,10,Light Rain,0
DET,11/12/17,CLE,77%,0,"Detroit, Michigan",,Fieldturf,CLE_DET,38,9,Drizzle,1
IND,11/12/17,PIT,85%,0,"Indianapolis, Indiana",,Fieldturf,IND_PIT,42,7,Mostly Cloudy,2
JAX,11/12/17,LAC,65%,0,"Jacksonville, Florida",,,JAX_LAC,76,10,Drizzle,6
BUF,11/12/17,NO,57%,0,"Orchard Park, New York",,A-Turf,BUF_NO,38,10,Mostly Cloudy,1
TB,11/12/17,NYJ,73%,0,"Tampa, Florida",,Grass,NYJ_TB,78,8,Mostly Cloudy,8
WAS,11/12/17,MIN,47%,0,"Landover, Maryland",,Grass,MIN_WAS,45,9,Clear,1
TEN,11/12/17,CIN,83%,0,"Nashville, Tennessee",,,CIN_TEN,53,9,Mostly Cloudy,2
LA,11/12/17,HOU,65%,0,"Los Angeles, California",,Natural,HOU_LA,67,7,Clear,2
ATL,11/12/17,DAL,91%,0,"Atlanta, Georgia",,FieldTurf,ATL_DAL,47,4,Mostly Cloudy,1
SF,11/12/17,NYG,56%,0,"Santa Clara, California",,Bermuda,NYG_SF,65,10,Clear,0
DEN,11/12/17,NE,54%,0,"Denver, Colorado",,Grass,DEN_NE,41,4,Clear,1
CAR,11/13/17,MIA,67%,0,"Charlotte, North Carolina",,Grass,CAR_MIA,48,10,Clear,9
PIT,11/16/17,TEN,80%,0,"Pittsburgh, Pennsylvania",,Desso,PIT_TEN,37,10,Mostly Cloudy,3
MIA,11/19/17,TB,46%,0,"Miami Gardens, Florida",,Grass,MIA_TB,83,10,Clear,4
CLE,11/19/17,JAX,73%,0,"Cleveland, Ohio",,Kentucky,CLE_JAX,38,6,Light Rain,11
GB,11/19/17,BAL,52%,0,"Green Bay, Wisconsin",,Desso,BAL_GB,29,10,Partly Cloudy,9
HOU,11/19/17,ARI,33%,0,"Houston, Texas",,Grass,ARI_HOU,63,10,Clear,5
MIN,11/19/17,LA,55%,0,"Minneapolis, Minnesota",,UBU,LA_MIN,34,10,Clear,4
CHI,11/19/17,DET,56%,0,"Chicago, Illinois",,Grass,CHI_DET,33,10,Partly Cloudy,9
NO,11/19/17,WAS,41%,0,"New Orleans, Louisiana",,Fieldturf,NO_WAS,60,10,Clear,9
NYG,11/19/17,KC,48%,0,"Rutherford, New Jersey",,Fieldturf,KC_NYG,49,10,Mostly Cloudy,9
LAC,11/19/17,BUF,28%,0,"Carson, California",,Grass,BUF_LAC,73,10,Clear,3
DEN,11/19/17,CIN,16%,0,"Denver, Colorado",,Grass,CIN_DEN,55,5,Clear,3
OAK,11/19/17,NE,46%,0,"Mexico City, Tlalpan",,Grass,NE_OAK,64,8,Mostly Cloudy,5
DAL,11/19/17,PHI,57%,0,"Arlington, Texas",,RealGrass,DAL_PHI,46,10,Clear,1
SEA,11/20/17,ATL,88%,0,"Seattle, Washington",,Fieldturf,ATL_SEA,43,10,Partly Cloudy,2
DET,11/23/17,MIN,65%,0,"Detroit, Michigan",,Fieldturf,DET_MIN,36,10,Mostly Cloudy,10
DAL,11/23/17,LAC,28%,0,"Arlington, Texas",,RealGrass,DAL_LAC,66,10,Clear,2
WAS,11/23/17,NYG,76%,0,"Landover, Maryland",,Grass,NYG_WAS,31,9,Clear,0
KC,11/26/17,BUF,36%,0,"Kansas City, Missouri",,Grass,BUF_KC,63,9,Clear,6
IND,11/26/17,TEN,44%,0,"Indianapolis, Indiana",,Fieldturf,IND_TEN,50,10,Clear,4
CIN,11/26/17,CLE,47%,0,"Cincinnati, Ohio",,,CIN_CLE,50,7,Clear,3
ATL,11/26/17,TB,27%,0,"Atlanta, Georgia",,FieldTurf,ATL_TB,61,6,Clear,5
NE,11/26/17,MIA,46%,0,"Foxborough, Massachusetts",,Fieldturf,MIA_NE,44,10,Partly Cloudy,4
PHI,11/26/17,CHI,44%,0,"Philadelphia, Pennsylvania",,Desso,CHI_PHI,49,10,Clear,4
NYJ,11/26/17,CAR,44%,0,"Rutherford, New Jersey",,Fieldturf,CAR_NYJ,47,10,Clear,6
SF,11/26/17,SEA,86%,0,"Santa Clara, California",,Bermuda,SEA_SF,62,9,Partly Cloudy,3
LA,11/26/17,NO,66%,0,"Los Angeles, California",,Natural,LA_NO,68,6,Clear,3
ARI,11/26/17,JAX,15%,0,"Glendale, Arizona",,Grass,ARI_JAX,86,10,Clear,1
OAK,11/26/17,DEN,91%,0,"Oakland, California",,Bluegrass,DEN_OAK,61,8,Partly Cloudy,5
PIT,11/26/17,GB,66%,0,"Pittsburgh, Pennsylvania",,Desso,GB_PIT,35,10,Clear,2
BAL,11/27/17,HOU,73%,0,"Baltimore, Maryland",,,BAL_HOU,41,10,Clear,0
DAL,11/30/17,WAS,71%,0,"Arlington, Texas",,RealGrass,DAL_WAS,53,10,Clear,0
ATL,12/3/17,MIN,45%,0,"Atlanta, Georgia",,FieldTurf,ATL_MIN,66,6,Clear,1
TEN,12/3/17,HOU,39%,0,"Nashville, Tennessee",,,HOU_TEN,66,10,Clear,2
NYJ,12/3/17,KC,70%,0,"Rutherford, New Jersey",,Fieldturf,KC_NYJ,48,10,Mostly Cloudy,1
MIA,12/3/17,DEN,59%,0,"Miami Gardens, Florida",,Grass,DEN_MIA,79,10,Clear,6
BAL,12/3/17,DET,61%,0,"Baltimore, Maryland",,,BAL_DET,54,9,Clear,1
BUF,12/3/17,NE,65%,0,"Orchard Park, New York",,A-Turf,BUF_NE,47,10,Clear,3
CHI,12/3/17,SF,47%,0,"Chicago, Illinois",,Grass,CHI_SF,54,10,Clear,5
GB,12/3/17,TB,56%,0,"Green Bay, Wisconsin",,Desso,GB_TB,47,10,Clear,4
JAX,12/3/17,IND,76%,0,"Jacksonville, Florida",,,IND_JAX,69,10,Mostly Cloudy,5
LAC,12/3/17,CLE,65%,0,"Carson, California",,Grass,CLE_LAC,67,10,Clear,3
NO,12/3/17,CAR,70%,0,"New Orleans, Louisiana",,Fieldturf,CAR_NO,67,10,Clear,3
OAK,12/3/17,NYG,51%,0,"Oakland, California",,Bluegrass,NYG_OAK,57,10,Clear,3
ARI,12/3/17,LA,25%,0,"Glendale, Arizona",,Grass,ARI_LA,79,10,Clear,2
SEA,12/3/17,PHI,89%,0,"Seattle, Washington",,Fieldturf,PHI_SEA,40,10,Mostly Cloudy,0
CIN,12/4/17,PIT,52%,0,"Cincinnati, Ohio",,,CIN_PIT,60,4,Partly Cloudy,6
ATL,12/7/17,NO,63%,0,"Atlanta, Georgia",,FieldTurf,ATL_NO,43,4,Mostly Cloudy,1
BUF,12/10/17,IND,83%,0,"Orchard Park, New York",,A-Turf,BUF_IND,27,6,Flurries,7
TB,12/10/17,DET,48%,0,"Tampa, Florida",,Grass,DET_TB,58,10,Clear,5
KC,12/10/17,OAK,35%,0,"Kansas City, Missouri",,Grass,KC_OAK,54,10,Clear,6
JAX,12/10/17,SEA,44%,0,"Jacksonville, Florida",,,JAX_SEA,52,10,Clear,3
HOU,12/10/17,SF,34%,0,"Houston, Texas",,Grass,HOU_SF,63,10,Clear,2
CLE,12/10/17,GB,62%,0,"Cleveland, Ohio",,Kentucky,CLE_GB,29,6,Mostly Cloudy,10
CIN,12/10/17,CHI,56%,0,"Cincinnati, Ohio",,,CHI_CIN,34,7,Mostly Cloudy,6
CAR,12/10/17,MIN,46%,0,"Charlotte, North Carolina",,Grass,CAR_MIN,44,10,Clear,3
LAC,12/10/17,WAS,10%,0,"Carson, California",,Grass,LAC_WAS,82,10,Clear,2
DEN,12/10/17,NYJ,8%,0,"Denver, Colorado",,Grass,DEN_NYJ,59,5,Clear,0
ARI,12/10/17,TEN,8%,0,"Glendale, Arizona",,Grass,ARI_TEN,76,10,Clear,4
NYG,12/10/17,DAL,62%,0,"Rutherford, New Jersey",,Fieldturf,DAL_NYG,35,10,Drizzle,5
LA,12/10/17,PHI,10%,0,"Los Angeles, California",,Natural,LA_PHI,80,10,Clear,1
PIT,12/10/17,BAL,62%,0,"Pittsburgh, Pennsylvania",,Desso,BAL_PIT,31,10,Mostly Cloudy,3
MIA,12/11/17,NE,65%,0,"Miami Gardens, Florida",,Grass,MIA_NE,53,10,Clear,2
IND,12/14/17,DEN,64%,0,"Indianapolis, Indiana",,Fieldturf,DEN_IND,24,10,Clear,1
DET,12/16/17,CHI,81%,0,"Detroit, Michigan",,Fieldturf,CHI_DET,27,5,Mostly Cloudy,5
KC,12/16/17,LAC,47%,0,"Kansas City, Missouri",,Grass,KC_LAC,47,9,Clear,2
JAX,12/17/17,HOU,60%,0,"Jacksonville, Florida",,,HOU_JAX,74,10,Clear,3
CLE,12/17/17,BAL,84%,0,"Cleveland, Ohio",,Kentucky,BAL_CLE,36,5,Clear,2
CAR,12/17/17,GB,45%,0,"Charlotte, North Carolina",,Grass,CAR_GB,52,10,Partly Cloudy,3
BUF,12/17/17,MIA,81%,0,"Orchard Park, New York",,A-Turf,BUF_MIA,27,7,Overcast,2
MIN,12/17/17,CIN,84%,0,"Minneapolis, Minnesota",,UBU,CIN_MIN,28,9,Flurries,1
WAS,12/17/17,ARI,53%,0,"Landover, Maryland",,Grass,ARI_WAS,48,9,Clear,1
NYG,12/17/17,PHI,65%,0,"Rutherford, New Jersey",,Fieldturf,NYG_PHI,36,10,Overcast,1
NO,12/17/17,NYJ,94%,0,"New Orleans, Louisiana",,Fieldturf,NO_NYJ,67,5,Light Rain,3
SEA,12/17/17,LA,87%,0,"Seattle, Washington",,Fieldturf,LA_SEA,48,5,Mostly Cloudy,7
SF,12/17/17,TEN,24%,0,"Santa Clara, California",,Bermuda,SF_TEN,62,10,Clear,1
PIT,12/17/17,NE,80%,0,"Pittsburgh, Pennsylvania",,Desso,NE_PIT,38,5,Rain,1
OAK,12/17/17,DAL,45%,0,"Oakland, California",,Bluegrass,DAL_OAK,52,10,Clear,1
TB,12/18/17,ATL,92%,0,"Tampa, Florida",,Grass,ATL_TB,67,9,Clear,0
BAL,12/23/17,IND,83%,0,"Baltimore, Maryland",,,BAL_IND,60,8,Drizzle,18
GB,12/23/17,MIN,79%,0,"Green Bay, Wisconsin",,Desso,GB_MIN,7,10,Clear,2
CIN,12/24/17,DET,74%,0,"Cincinnati, Ohio",,,CIN_DET,37,8,Mostly Cloudy,2
KC,12/24/17,MIA,62%,0,"Kansas City, Missouri",,Grass,KC_MIA,26,10,Mostly Cloudy,7
NE,12/24/17,BUF,75%,0,"Foxborough, Massachusetts",,Fieldturf,BUF_NE,33,10,Clear,2
CHI,12/24/17,CLE,89%,0,"Chicago, Illinois",,Grass,CHI_CLE,23,0,Light Snow,3
CAR,12/24/17,TB,68%,0,"Charlotte, North Carolina",,Grass,CAR_TB,55,10,Mostly Cloudy,0
NO,12/24/17,ATL,62%,0,"New Orleans, Louisiana",,Fieldturf,ATL_NO,61,10,Clear,4
WAS,12/24/17,DEN,65%,0,"Landover, Maryland",,Grass,DEN_WAS,41,9,Partly Cloudy,4
TEN,12/24/17,LA,81%,0,"Nashville, Tennessee",,,LA_TEN,43,9,Mostly Cloudy,7
NYJ,12/24/17,LAC,60%,0,"Rutherford, New Jersey",,Fieldturf,LAC_NYJ,39,10,Clear,3
SF,12/24/17,JAX,63%,0,"Santa Clara, California",,Bermuda,JAX_SF,52,8,Partly Cloudy,0
DAL,12/24/17,SEA,56%,0,"Arlington, Texas",,RealGrass,DAL_SEA,42,10,Partly Cloudy,4
ARI,12/24/17,NYG,17%,0,"Glendale, Arizona",,Grass,ARI_NYG,68,10,Clear,2
HOU,12/25/17,PIT,71%,0,"Houston, Texas",,Grass,HOU_PIT,51,10,Mostly Cloudy,4
PHI,12/25/17,OAK,47%,0,"Philadelphia, Pennsylvania",,Desso,OAK_PHI,27,10,Clear,5
PIT,12/31/17,CLE,76%,0,"Pittsburgh, Pennsylvania",,Desso,CLE_PIT,13,6,Mostly Cloudy,4
DET,12/31/17,GB,57%,0,"Detroit, Michigan",,Fieldturf,DET_GB,13,10,Clear,6
IND,12/31/17,HOU,71%,0,"Indianapolis, Indiana",,Fieldturf,HOU_IND,11,8,Partly Cloudy,4
MIN,12/31/17,CHI,60%,0,"Minneapolis, Minnesota",,UBU,CHI_MIN,-6,10,Clear,5
NE,12/31/17,NYJ,51%,0,"Foxborough, Massachusetts",,Fieldturf,NE_NYJ,11,10,Clear,5
NYG,12/31/17,WAS,48%,0,"Rutherford, New Jersey",,Fieldturf,NYG_WAS,15,10,Clear,7
PHI,12/31/17,DAL,47%,0,"Philadelphia, Pennsylvania",,Desso,DAL_PHI,16,10,Partly Cloudy,5
ATL,12/31/17,CAR,65%,0,"Atlanta, Georgia",,FieldTurf,ATL_CAR,34,10,Mostly Cloudy,5
BAL,12/31/17,CIN,50%,0,"Baltimore, Maryland",,,BAL_CIN,17,10,Mostly Cloudy,4
TEN,12/31/17,JAX,47%,0,"Nashville, Tennessee",,,JAX_TEN,20,10,Mostly Cloudy,8
TB,12/31/17,NO,64%,0,"Tampa, Florida",,Grass,NO_TB,67,10,Clear,2
MIA,12/31/17,BUF,75%,0,"Miami Gardens, Florida",,Grass,BUF_MIA,68,10,Clear,2
LAC,12/31/17,OAK,61%,0,"Carson, California",,Grass,LAC_OAK,64,6,Clear,3
DEN,12/31/17,KC,74%,0,"Denver, Colorado",,Grass,DEN_KC,15,4,Mostly Cloudy,2
LA,12/31/17,SF,53%,0,"Los Angeles, California",,Natural,LA_SF,65,7,Clear,3
SEA,12/31/17,ARI,80%,0,"Seattle, Washington",,Fieldturf,ARI_SEA,40,10,Clear,4
